1996,5,15,60,43,0,0,0,0
1996,5,16,63,50,0,0,0,0
1996,5,17,72,48,0,0,0,0
1996,5,18,88,63,0,0,0,0
1996,5,19,88,63,0,0,0,0
1996,5,20,84,57,2.04,0,0,1
1996,5,21,75,52,0.16,0,0,0
1996,5,22,75,45,0.04,0,0,1
1996,5,23,64,54,0.12,0,0,0
1996,5,24,60,47,0,0,0,0
1996,5,25,65,37,0,0,0,0
1996,5,26,63,49,0,0,0,0
1996,5,27,65,37,0,0,0,0
1996,5,28,71,46,0,0,0,0
1996,5,29,59,43,0,0,0,0
1996,5,30,71,30,0,0,0,0
1996,5,31,76,36,0,0,0,0
1996,6,1,81,44,0,0,0,0
1996,6,2,75,61,0.34,0,0,0
1996,6,3,72,55,0.05,0,0,0
1996,6,4,68,50,-1,0,0,0
1996,6,5,71,49,0,0,0,0
1996,6,6,66,54,0.23,0,0,0
1996,6,7,64,54,0.41,0,0,0
1996,6,8,58,54,0,0,0,0
1996,6,9,59,56,0.46,0,0,0
1996,6,10,78,58,0.25,0,0,0
1996,6,11,76,53,0.03,0,0,0
1996,6,12,78,60,1.15,0,0,1
1996,6,13,87,59,0.12,0,0,0
1996,6,14,85,60,0,0,0,0
1996,6,15,80,51,0,0,0,0
1996,6,16,80,50,0,0,0,0
1996,6,17,73,60,1.50,0,0,0
1996,6,18,65,60,0.49,0,0,0
1996,6,19,75,62,0.05,0,0,0
1996,6,20,78,65,0.05,0,0,0
1996,6,21,76,61,0.03,0,0,0
1996,6,22,76,66,1.24,0,0,1
1996,6,23,74,46,0,0,0,0
1996,6,24,79,62,0.13,0,0,1
1996,6,25,75,48,0,0,0,0
1996,6,26,82,49,0,0,0,0
1996,6,27,88,64,0,0,0,0
1996,6,28,89,62,0,0,0,0
1996,6,29,92,71,0,0,0,0
1996,6,30,89,74,0,0,0,0
1996,7,1,84,55,0,0,0,0
1996,7,2,72,56,0,0,0,1
1996,7,3,73,55,0.08,0,0,0
1996,7,4,77,48,0,0,0,0
1996,7,5,85,46,0,0,0,0
1996,7,6,88,58,0,0,0,0
1996,7,7,84,63,0,0,0,0
1996,7,8,76,54,0.39,0,0,1
1996,7,9,69,52,0.03,0,0,0
1996,7,10,76,45,0,0,0,0
1996,7,11,79,44,0,0,0,0
1996,7,12,79,54,-1,0,0,0
1996,7,13,84,59,0,0,0,0
1996,7,14,81,56,0,0,0,0
1996,7,15,79,63,0,0,0,0
1996,7,16,87,59,0,0,0,0
1996,7,17,86,58,-1,0,0,0
1996,7,18,81,66,0.48,0,0,0
1996,7,19,77,69,0,0,0,0
1996,7,20,74,44,0,0,0,0
1996,7,21,76,46,0,0,0,0
1996,7,22,82,47,0,0,0,0
1996,7,23,83,54,0,0,0,0
1996,7,24,84,56,0,0,0,0
1996,7,25,80,55,0,0,0,0
1996,7,26,75,50,0,0,0,0
1996,7,27,81,49,0,0,0,0
1996,7,28,77,56,0.04,0,0,1
1996,7,29,75,62,2.25,0,0,1
1996,7,30,73,61,0.62,0,0,1
1996,7,31,72,56,0.46,0,0,1
